Id,User,Text
52,JonOther,"RT @T4Recovery: .@Unlocked_UK_ 

'Has #Covid killed Nightlife?  
TONIGHT 8pm Television https://t.co/tfPRTM4OB0
We are joined by 
@T4Recove…"
53,finbarvano,"RT @kellySueMcM: @marcorubio Of course Marco still supports Trump's homicidal #COVID policies, that are killing about 3,000 Americans a day…"
54,bitcoinconnect,Evolution Board Game review for Nintendo Switch | Top of the food chain SEE MORE HERE ==&gt; https://t.co/IWMLEC7zZA… https://t.co/9dowStem7r
55,P_Enfoque,Diputada de Morena propone uso obligatorio de cubrebocas durante pandemia #cubrebocas #pandemia #COVID https://t.co/eWHdlml6ZK
56,maboudo,RT @MlanieBlanchett: La secrétaire de l'oncologue m'appelle pour valider que mes 2 chirurgies préventives sont reportées. Mon cas n'est pas…
57,MLeCraquepot,"Nations will only ever follow their own national interest. The EU is a doomed project. The French know this, but th… https://t.co/K7cQldouCn"
58,shongables,RT @SchrammCBS46: RIGHT NOW: Rudy Giuliani -- fresh out of the hospital where he was treated for #COVID-19 -- is taking part in a virtual e…
59,CanAgeSeniors,"RT @DrSamirSinha: We now have 355 (+47! vs October 30) Canadian LTC + Retirement Homes w/ #COVID-19 Outbreaks .  

2   -   New Brunswick (-…"
60,Falla_Girare,"RT @MiTomorrow: Roberto Cauda invita alla prudenza in vista delle festività: l'intervista per Mi-Tomorrow ⬇

#covid #feste #prudenza #atten…"
61,EEvansuk,RT @MWielichowska: Posiedzenie Sejmu jeszcze się nie skończyło. Minister Zdrowia @a_niedzielski mówi o pandemii. Posłanki i posłowie Zjedno…
62,pirata_21,L'avviso delle autorità russe per lo Sputnik V:“Non bevete alcol dopo aver fatto il vaccino anti-#Covid o non saret… https://t.co/9fWk6tEO4q
63,jmal1039,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
64,RudawTurkce,"#Türkiye'de #Covid-19 kaynaklı vefat sayısı 15 bin 751’e yükseldi

https://t.co/OyQ7HDkiXe"
65,EricRosier2904,"RT @PubAvenue: Comment choisir un masque de protection covid ?
https://t.co/l1wEbf5BS4
#covid #protection #pubavenue https://t.co/3XRkoqoWKq"
66,tv_extremena,"😷 #Covid #Extremadura Los fallecidos son un varón de 69 años de Miajadas, un varón de 93 años de Portaje, una mujer… https://t.co/6MnIrKrGxu"
67,bitcoinconnect,A Case Report of the Analytic Development of Bundled Payments for the Commercial Market SEE MORE HERE ==&gt;… https://t.co/PqVIV1jW1u
68,swamiupendra,Coronavirus scare on Singapore cruise ship was false alarm | #Travel #tourism #cruise #cruising #cruiseship… https://t.co/yhFgbMWeT3
69,IsikSavascisi1,RT @BulutGulcuN: Bill #Gates #Covid bahanesiyle hepimize #çip takacak mı? Bu komplo teorileri nasıl ortaya çıktı? Gates hayırsever bir kahi…
70,_SUDN,"RT @VivianLeal123: This is my city. As other hospitals overflow, I'm grateful for the foresight of @renownhealth even though they were firs…"
71,LiftEcho,"RT @charlie_lees: 1st dose of the Pfizer/BioNTech Covid-19 #vaccine 💉 today. Brilliant team led by Pauline at the Western General. 

I am r…"
72,alexisme1364,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
73,PaoloBMb70,"RT @RadioRadioWeb: ""Quindi stiamo aspettando 9 miliardi? Mentre noi italiani da soli ne abbiamo dati oltre 50 per i fondi salva-banche? È u…"
74,Interasma,RT @Aller_MD: Study identifies new potential treatments for #COVID-19 https://t.co/UBknxrv6r2 https://t.co/HbELaZbkE6
75,TaxPro10018,"RT @taxgirl: New Bipartisan Covid Bill Would Expand PPP, But Not Offer Stimulus Checks via @forbes https://t.co/88QWeqtsTF 

#tax #PPP #sti…"
76,MslillieMaga,"RT @lilo623: @SenRonJohnson Rudy Giuliani @RudyGiuliani today called his #remdesivir treatment, a miracle drug that made him feel ""10 years…"
77,ilmeteoit,#CORONAVIRUS: in #ITALIA è stato effettuato il primo #TRAPIANTO di #FEGATO tra positivi al #COVID-19 https://t.co/st8Ow011DU
78,1stcitizen,Will a spike in the female inmate population be blamed on #COVID? #WomenBehindBars @kimKBaltimore #ThreeHotsAndACot https://t.co/U4mfXVXVIV
79,MomMD4SC,RT @SkyePerryman: BREAKING: A federal court has again upheld our injunction against FDA's unnecessary in-person dispensing requirement for…
80,DocteurJuneau,"RT @DrDavidKatz: Heart Disease Is World's No. 1 Killer https://t.co/zjRIqr05SC  -even during #COVID, and overwhelmingly preventable with #l…"
81,Bot_Corona_V,"RT @denio_vale: @TaschnerNatalia VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da #Covi…"
82,patlakath,"#covid #vaccine article. Vitally important to engage religious actors proactively, continuously
https://t.co/AHH8UxdNeO"
83,NotiWebco,"Esta campaña es promovida por Cruz Roja Atlántico, Cámara de Comercio de Barranquilla, Intergremial del Atlántico,… https://t.co/9fFjo0NuyV"
84,LcdMuzak,RT @Ortiz_Irapuato: Estas son las NUEVAS DETERMINACIONES aprobadas por el Consejo de Reactivación Económica que se implementarán del 10 al…
85,MargAtLaw,RT @HLPrivacy: 2021 is emerging as the year of hope with some challenges for #Privacy and #DataProtection. Check out @EUstaran’s roundup of…
86,erva_tw,"RT @giorgio_gori: Quindi:
- il #Covid rivela gravi limiti della nostra Sanità
- per rafforzarla il ministro Speranza redige un piano da 65…"
87,MassoudHaidari1,RT @CNRIFrance: Iran : Plus de 180.700 décès dus au #coronavirus dans 465 villes https://t.co/f9Z45muYsR via @CNRIFrance #Iran #COVID19 #CO…
88,a_longhurst,RT @CCPA_BC: Tune into @MikeSmythNews @CKNW just after 9:30 to hear research associate @a_longhurst  explain why BC should adopt a #COVID Z…
89,espartaco1956,RT @ivssoficial: #SabiasQué | Los Jóvenes también corren riesgo de enfermarse gravemente con el #Covid-19 #QuedateEnCasa. #ANEsPoderPopular…
90,zazoomblog,Covid preoccupa la situazione per una RSA di Roccabascerana -  #Covid #preoccupa #situazione  https://t.co/yTHs3j2XBN
91,NBlmtUTNPQPR34K,RT @laire: You have to be pretty retarded to still catch the rona this late in the game. #Covid #vaccination
92,Lauren_6489,"Try and get the new UK passport as it's very difficult for anyone to copy, damage or steal.#thursdaythoughts… https://t.co/r5NssWSW16"
93,singeroftales,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
94,cmonovavalerie,RT @mishacollins: More Americans died of #COVID today than died in 9/11. Five of the 10 deadliest days in US history happened THIS WEEK.…
95,goldingkentucky,Surprised? Not at all! Another major college football program pauses all football activities due to Covid-19–this t… https://t.co/aGQH02XEAz
96,guitarnboots,Sharp analysis in defense of #COVID whistleblower #RebekahJones show that her arrest &amp; reopening of #NYCschools on… https://t.co/4U5gD7CppH
97,CronicaBalear_,"RT @CBsalud_: Palma supera los 1.900 casos e Inca pasa a ser el segundo municipio con más contagios activos de #COVID
https://t.co/a4EcVQg9…"
98,denio_vale,"@TaschnerNatalia VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas… https://t.co/BtRx9oNTie"
99,orlandumike,"Le grand reset : Grand pour qui ?

@AndrePitre_LUX @KenPereira11 @GeneviveCaron18 pour info… https://t.co/UMUV4gHsxT"
100,Bev4District15,"RT @VaRuralHealth: Cumulatively, more than 2.2 million rural residents have tested positive for the coronavirus, representing 15.6% of all…"
101,vacjf,RT @LesEchosWeekEnd: La directrice générale de l'Agence européenne des médicaments veut faire respecter toutes les procédures de validation…
102,MelanieMarcus10,RT @mishacollins: More Americans died of #COVID today than died in 9/11. Five of the 10 deadliest days in US history happened THIS WEEK.…
103,Envius023,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
104,CBsalud_,"Palma supera los 1.900 casos e Inca pasa a ser el segundo municipio con más contagios activos de #COVID
https://t.co/a4EcVQg919"
105,Ric0307,"RT @Forever_514_: ❤️Please Share❤️

My boyfriend is waiting for heart surgery. There's been no solid income in months. I have an 8 year old…"
106,deb64472205,RT @PoppyHarlowCNN: “Disinformation can equal death” @melindagates tells me in our @cnn Exclusive interview this morning.  Plus how importa…
107,RoroP711,"RT @MrDash109: That Canadian media told us Canada 'last in line' for #covid #vaccine was speculation at best, misinformation at worst. Conj…"
108,MyFaromor,"RT @CanarmAgSystems: Protecting patrons from #COVID, wind &amp; harsh weather as well! @NewHamburgIndy @WilmotTownship
#ppe #inthistogether #fl…"
109,FredPrab,A two-dose regimen of BNT162b2 conferred 95% protection against #Covid-19 in persons 16 years of age or older. Safe… https://t.co/SDzw2XWOx7
110,captapb,"RT @DrHarish139: 1/ 4 families who lost their loved ones due to #COVID need #mentalhealthassistance . (142 K died India )

1/ 20 who recove…"
111,greybearman,#Wuhan #WuhanVirus #COVID19 #COVID #COVID19Vaccine https://t.co/vriQguJJls https://t.co/S2qQT3oOlk
112,stefan_disco,"@LadyMariaNapier Selber alle Kontakte vermieden ? Nur mit FFP2 Maske und mind 2 m Abstand ?
auf Besuche und Einkäuf… https://t.co/LWBkTlGpkN"
113,666Beard666,"#KayBurley and her mates have agreed to be off air for several months after breaching #COVID regulations. 

Bet the… https://t.co/0KcHiS0hf8"
114,joyfurnival,RT @NWAmb_Resus_CL: @joyfurnival @NWAmbulance I've issued 45 Lateral Flow test kits to Community First Responders in South Cumbria today fr…
115,Quran_Speaks,An unfortunate outcome of staying home during #covid is that #domesticviolence is on the rise in Canada and around… https://t.co/PAVhFQS3aq
116,kazmi2003,#CoronaVaccine #Corona #COVID #Pakistan
117,CCassioper,RT @mselon3: #Covid-19 : Le DGS  #Salomon aurait fait pression pour modifier un rapport d’experts recommandant au #gouvernement d’avoir un…
118,Choqo75,"RT @VitoMundial: ""Se hizo lo que se pudo"" ""Lo podemos revertir"" ""Desorden"". Respuestas del nuevo Sec de #Seguridad de Montenegro, quien tam…"
119,SAGEmedia_comm,RT @relaswar: @trishgreenhalgh speaking about facts and fiction about wearing #facemasks  #CampaignLecture2020 annual @SAGEPublishing lectu…
120,Michaeljwade,RT @totalhealthIRL: Here are our tips for treating the flu at home! Stay alert for overlapping symptoms of #Covid19 &amp; contact your GP if yo…
121,Creative_Class,Will #coronavirus be the death of #cities? @Richard_Florida op-ed today in @WSJ #covid https://t.co/oW396DlYrn https://t.co/p2X7KS8pr0
122,BillHog15360397,"RT @StellaMoris1: Thank you @jmcevoy_2 for getting official @MoJGovUK figures of the current #COVID outbreak in Belmarsh prison.

By 23 Nov…"
123,ryohoo741243,なぜヒトはあきらめない？ #COVID-19 https://t.co/4GQs30A0I4 https://t.co/kQG3SpWIps
124,DeDeBardot,"Until you realise how easy it is for your mind to be manipulated, you remain the puppet of someone else's game.… https://t.co/pSpiKKNN6S"
125,saurabhp151,"RT @WeUttarPradesh: भारत सरकार से ज़रूरी उपकरण कराए जा रहे हैं।
पहले चरण में लगभग 9-10 लाख हेल्थ वर्क्सर्स को वैक्सीन मिलेगी।
CCTV सर्विलां…"
126,IndivisibleNNV,"We see our Heroes! Do you? 
""Caregivers have to cope with  disregard of their experience by those who deny there is… https://t.co/SWmX7Nn40J"
127,PubAvenue,"Comment choisir un masque de protection covid ?
https://t.co/l1wEbf5BS4
#covid #protection #pubavenue https://t.co/3XRkoqoWKq"
128,saurabhp151,"RT @WeUttarPradesh: स्वास्थ्य मंत्री जय प्रताप सिंह: कोरोना वैक्सीन को लेकर तैयारी पूरी ।
लाजिस्टिक चेन बनाई जा चुकी है।
35 हज़ार नोडल सेंट…"
129,noticierovv,#10Dic Venezuela registra 105.852 contagios de Covid-19: Confirman 5 fallecidos y 468 casos en 24 horas… https://t.co/ad4j5jVkfL
130,Blikoplisse1,#koop je #kerstboom en #steun de #plaatselijke #middenstand Hotel Restaurant De Nachtegaal #blik #lisse #nieuws… https://t.co/zxFpNSHDZi
131,CeEstMagnifique,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
132,QAin51404808,"""Bill Gates, l’OMS e Pharma hanno fomentato i sospetti del pubblico finanziando numerosi studi sull’… https://t.co/B5D5nY1NPd"
133,promsex,RT @asockallpa: El impacto de la #COVID-19 en los sistemas sanitarios de los Estados pone en riesgo los avances logrados en los servicios d…
134,LudmilaTiganu,"RT @agiveres: A village in Kyrgyzstan spends a year without tourists. Dairy farmers in Serbia struggle under lockdown. On #HumanRightsDay,…"
135,Robert_Q610,"RT @VivianLeal123: This is my city. As other hospitals overflow, I'm grateful for the foresight of @renownhealth even though they were firs…"
136,mario__garcia,"RT @gorez1: Como o de donde saldrá el dinero para comprar la vacuna #COVID  si no esta ese gasto contemplado en el presupuesto?
Como?"
137,NWAmb_Resus_CL,@joyfurnival @NWAmbulance I've issued 45 Lateral Flow test kits to Community First Responders in South Cumbria toda… https://t.co/RIqlUrIUXV
138,caracusmx,Trump no usa tapabocas porque es un egoísta. ¿No se supone que #ElCacas es una buena persona? Su comportamiento ref… https://t.co/FhwuCw6s8n
139,TheRayHighway,"@Cision explains how #COVID-19 has impacted #womenintheworkplace. ""Women in tech are nearly 1.5 times as likely as… https://t.co/WItnd1yBSe"
140,OTAnnals,"#COVID-19 papers needed for Special Issue. See the Call for Papers here: https://t.co/Xy2zpbTztE
Free submission an… https://t.co/vDxwCyDFNp"
141,rnj114,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership.…"
142,northyorkscc,"Find out more about how @NHSuk is rolling out the #Covid vaccine. ⬇️
https://t.co/iWtSrqXWC8

They will get in touc… https://t.co/JBXomjdJ1a"
143,Lightedge,How the #COVID-19 pandemic is reshaping #healthcare with #technology @CIOonline. https://t.co/aMwUidiLtP
144,OGCLawyer,"In case you missed it, join @OGCLawyer for an ""Updated #COVID-19 Webinar: Develop #Return-to-Work Plans and Manage… https://t.co/vLZIqIw75J"
145,6765bhargavp,"RT @SadhguruJV: Namaskaram Bala – good to see Modern Science catching up with Yogic Insights &amp; Wisdom. –Sg 
#Copper #COVID @NEJM https://t.…"
146,linamarscela,"RT @AtiQuigua: ""El #Covid desnudó la crisis civilizatoria; es importante sensibilizar a los medios, academia y estado. El 22% de este mundo…"
147,AbigailFair,RT @RedmondWaPD: The news of a COVID-19 vaccine rollout soon is a fraudsters dream! Don't fall for any of the offers they will use to try t…
148,massimolivier,887 morti... prendiamoci una mezzora di silenzio e riflessione su cisa sta succedendo in Italia a causa di questa… https://t.co/scYEqseNtP
149,RussT9F,"Well, Americans have now been dying at a faster rate than a 9/11 a day for a couple of weeks now and it is still ac… https://t.co/kTpo6xOedT"
150,T4Recovery,".@Unlocked_UK_ 

'Has #Covid killed Nightlife?  
TONIGHT 8pm Television https://t.co/tfPRTM4OB0
We are joined by… https://t.co/VVp16rMr0F"
151,netnoticiasmx,"#ElPaso #Covid #Coronavirus #Pandemia 
https://t.co/dLJY7hj6WT

Suma El Paso 91 mil 468 casos positivos de Covid"
152,whisperingsmile,Check out Nicola Ann's video! #TikToker #tiktok #tiktokgirls #avengers #ironman #avengersendgame #thanos #tonystark… https://t.co/Hq7TIvfRaO
153,LizDuganCPA,Manhattan landlords are trying to get their vacancies filled from the pandemic exodus.  #covid #apartments #nyc https://t.co/mqtzZsDr1H
154,LJWOODS0882,"RT @Kdawg0_0: This is the fines paid, by Pfizer, for criminal activity since 2000, 4.7 BILLION, and yet we trust them with a global #vaccin…"
155,BostonsBuddha,"Dr. Anthony Fauci 100%. With #COVID deaths about to surpass WWII combat deaths in less than a year, my pick for wor… https://t.co/Io95wKTX83"
156,HarvestMedicine,"This year's  #HumanRightsDay theme is ""Recover Better"", ensuring Human Rights are central to recovery efforts.… https://t.co/PKMBIPS6JD"
157,steveocook,"Another #Tory records 20,964 more cases,a rise of 4,386 in 24 hours #COVID #BorisJohnson #BREAKING #vaccine"
158,lau_00_50,"RT @AmicaleNiort: 🚒Ça y est c'est parti! La distribution a commencé!📅 Une forme différente cette année, il faut s'adapter #covid. Distance…"
159,ceskoo_cz,strakovka: RT @mistnirozvoj: Státní fond podpory investic začal přijímat žádosti v programu #COVID-Školy v přírodě.… https://t.co/bvzxKcMQ2a
160,RevistaLaToga,"En el siglo XXI, en los tiempos del #Covid, #derechoshumanos y economía transformadora y colaborativa son una de la… https://t.co/bcj7mCFkH5"
161,KPBSnews,A panel of advisers to the Food and Drug Administration are meeting today to evaluate Pfizer's #COVID-19 #vaccine a… https://t.co/1h5kNbpfNH
162,PCInewsofficial,"As the country continues to grapple with the #coronavirus diseases 2019 (#Covid-19) pandemic, the local government… https://t.co/yBJk5pNaMh"
163,RaphikeyDaLEO,"Anyone else?

Basically on an hourly basis, I have to remind myself what day it is. 

Then I have a mini freak out… https://t.co/MfWlZ6tiq3"
164,Lauri_Shemwell,RT @SenRonJohnson: Our hearing on early #COVID treatment has been grossly mischaracterized. It wasn't about #HCQ. It was about why we have…
165,WCCBCharlotte,"Thursday, the FDA will meet to determine whether to authorize Pfizer's #COVID vaccine for emergency use in the U.S.… https://t.co/jJ7XnKkila"
166,HayleyJSmith31,"RT @Southern_NHSFT: Whilst so much of this year has been about #COVID-19, we can’t reflect on the year without tackling inequality. 

@Dray…"
167,Meunier_Ph,"#Masques #Covid Rappelez vous : le « nouveau monde »... « une nouvelle façon de faire de la politique »...
Résultat… https://t.co/GIAT7G0e3J"
168,SertvNoticias,"Personal de los centros de salud Emiliano Ponce, Paraíso, Ancón y Río Abajo, en conjunto con @migracionpanama, brin… https://t.co/vo85pKv5Ka"
169,FindBiometrics,"How does this recently upgraded app aim to make spaces safer in the world of #COVID

#biometrics… https://t.co/FourO0JqMV"
170,MVB_Printing,MVB Custom Printing is a proud veteran owned company. Our goal is to help businesses of all sizes to promote their… https://t.co/K1qzNPSNGN
171,Bot_Corona_V,"RT @denio_vale: @betepacheco_ VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da #Covid e…"
172,Bot_Corona_V,"RT @denio_vale: @betepacheco_ VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da #Covid e…"
173,design_liege,we are a professional graphic designer. https://t.co/ceRvW5UAGm #COVID-19 #Christmas #HumanRightsDay #Bangladesh… https://t.co/3G5kplYgoB
174,DaleOlausen,Covid-19 – Is it Now Really a Casedemic?: https://t.co/sx3xywvtoB #probability #regression  #math #datascience… https://t.co/HAaTjhsRwt
175,MentallyWe,#community #love #covid #support #family #fitness #motivation #nonprofit #art #education #health #instagood… https://t.co/GZno7eeMcl
176,Resist4Lyfe,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
177,denio_vale,"@betepacheco_ VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da… https://t.co/BpEooEgJKO"
178,asockallpa,El impacto de la #COVID-19 en los sistemas sanitarios de los Estados pone en riesgo los avances logrados en los ser… https://t.co/GDs5PkoloD
179,APDsales,"Object Studio creates portable social-distancing bench for Amsterdam. 🪑

Credit: Dezeen

https://t.co/FjHSXNyjTA… https://t.co/qzmPBuSpFf"
180,CCPA_BC,Tune into @MikeSmythNews @CKNW just after 9:30 to hear research associate @a_longhurst  explain why BC should adopt… https://t.co/4chsaHUv2A
181,NintendoRTER,RT @bitcoinconnect: PS5: PlayStation's 'most extraordinary' pandemic launch SEE MORE HERE ==&gt; https://t.co/8PTOFMzQGs  #GeForceRTX3090 #Gif…
182,XboxRetweeter,RT @bitcoinconnect: PS5: PlayStation's 'most extraordinary' pandemic launch SEE MORE HERE ==&gt; https://t.co/8PTOFMzQGs  #GeForceRTX3090 #Gif…
183,TVAztecaJalisco,"#SALUD Tras dar positivo a #Covid, Ángel sabía que había dos cosas por hacer, la primera, evitar contacto con otras… https://t.co/BRviQP1sap"
184,SukiFrench,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
